Timestamp,value,unit,building,floor,room_type,room_number,modality
2019-01-03 12:50:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:51:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:52:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:53:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:54:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:55:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:56:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:57:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:58:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:59:00,0.08399999886751175,ppb,JCK,36,Open Office ,3669,tvoc
2019-01-03 12:00:00,419.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:01:00,426.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:02:00,424.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:03:00,421.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:04:00,421.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:05:00,424.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:06:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:07:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:08:00,425.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:09:00,425.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:10:00,425.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:11:00,422.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:12:00,419.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:13:00,420.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:14:00,424.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:15:00,425.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:16:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:17:00,426.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:18:00,426.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:19:00,425.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:20:00,423.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:21:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:22:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:23:00,429.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:24:00,429.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:25:00,431.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:26:00,431.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:27:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:28:00,429.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:29:00,428.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:30:00,428.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:31:00,428.5,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:32:00,429.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:33:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:34:00,429.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:35:00,432.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:36:00,432.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:37:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:38:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:39:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:40:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:41:00,427.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:42:00,426.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:43:00,426.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:44:00,426.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:45:00,428.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:46:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:47:00,433.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:48:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:49:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:50:00,430.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:51:00,432.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:52:00,434.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:53:00,436.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:54:00,438.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:55:00,437.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:56:00,438.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:57:00,438.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:58:00,441.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:59:00,439.0,ppm,JCK,35,Focus Group ,3531,co2
2019-01-03 12:00:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:01:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:02:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:03:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:04:00,20.765000343322754,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:05:00,20.770000457763672,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:06:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:07:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:08:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:09:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:10:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:11:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:12:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:13:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:14:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:15:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:16:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:17:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:18:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:19:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:20:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:21:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:22:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:23:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:24:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:25:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:26:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:27:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:28:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:29:00,20.770000457763672,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:30:00,20.770000457763672,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:31:00,20.765000343322754,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:32:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:33:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:34:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:35:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:36:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:37:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:38:00,20.770000457763672,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:39:00,20.770000457763672,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:40:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:41:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:42:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:43:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:44:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:45:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:46:00,20.75,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:47:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:48:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:49:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:50:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:51:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:52:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:53:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:54:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:55:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:56:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:57:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:58:00,20.760000228881836,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:59:00,20.770000457763672,°C,JCK,33,Open Office ,3303,temp
2019-01-03 12:00:00,11.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:01:00,10.899999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:02:00,10.100000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:03:00,9.899999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:04:00,9.800000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:05:00,9.800000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:06:00,9.650000095367432,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:07:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:08:00,9.399999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:09:00,10.399999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:10:00,10.399999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:11:00,10.0,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:12:00,9.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:13:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:14:00,9.899999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:15:00,9.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:16:00,9.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:17:00,9.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:18:00,9.100000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:19:00,10.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:20:00,11.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:21:00,10.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:22:00,9.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:23:00,9.399999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:24:00,9.399999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:25:00,9.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:26:00,9.100000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:27:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:28:00,9.600000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:29:00,10.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:30:00,10.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:31:00,9.700000286102295,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:32:00,9.100000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:33:00,9.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:34:00,9.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:35:00,9.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:36:00,9.050000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:37:00,8.800000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:38:00,9.100000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:39:00,10.0,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:40:00,10.0,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:41:00,10.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:42:00,8.699999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:43:00,9.399999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:44:00,9.300000190734863,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:45:00,8.899999618530273,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:46:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:47:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:48:00,9.849999904632568,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:49:00,10.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:50:00,10.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:51:00,9.966666539510092,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:52:00,9.733333269755045,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:53:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:54:00,9.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:55:00,9.699999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:56:00,9.5,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:57:00,9.699999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:58:00,9.199999809265137,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:59:00,10.100000381469727,ppb,JCK,33,Focus Group ,3331,pm25
2019-01-03 12:00:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:01:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:02:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:03:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:04:00,405.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:05:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:06:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:07:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:08:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:09:00,406.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:10:00,408.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:11:00,408.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:12:00,407.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:13:00,406.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:14:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:15:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:16:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:17:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:18:00,400.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:19:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:20:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:21:00,400.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:22:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:23:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:24:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:25:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:26:00,409.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:27:00,407.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:28:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:29:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:30:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:31:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:32:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:33:00,406.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:34:00,409.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:35:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:36:00,401.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:37:00,403.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:38:00,408.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:39:00,405.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:40:00,410.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:41:00,406.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:42:00,409.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:43:00,406.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:44:00,404.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:45:00,402.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:46:00,405.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:47:00,407.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:48:00,408.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:49:00,407.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:50:00,409.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:51:00,409.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:52:00,408.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:53:00,407.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:54:00,411.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:55:00,422.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:56:00,416.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:57:00,415.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:58:00,418.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:59:00,419.0,ppm,JCK,35,Focus Group ,3515,co2
2019-01-03 12:00:00,0.13199999928474426,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:01:00,0.13199999928474426,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:02:00,0.13199999928474426,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:03:00,0.13199999928474426,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:04:00,0.13199999928474426,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:05:00,0.13500000536441803,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:06:00,0.13899999856948853,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:07:00,0.15700000524520874,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:08:00,0.1599999964237213,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:09:00,0.16699999570846558,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:10:00,0.18199999630451202,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:11:00,0.18199999630451202,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:12:00,0.18699999898672104,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:13:00,0.19200000166893005,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:14:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:15:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:16:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:17:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:18:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:19:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:20:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:21:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:22:00,0.2070000022649765,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:23:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:24:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:25:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:26:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:27:00,0.2070000022649765,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:28:00,0.20999999344348907,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:29:00,0.20999999344348907,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:30:00,0.2070000022649765,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:31:00,0.2070000022649765,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:32:00,0.20499999821186066,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:33:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:34:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:35:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:36:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:37:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:38:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:39:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:40:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:41:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:42:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:43:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:44:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:45:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:46:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:47:00,0.2029999941587448,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:48:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:49:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:50:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:51:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:52:00,0.1979999989271164,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:53:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:54:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:55:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:56:00,0.20000000298023224,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:57:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:58:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:59:00,0.19599999487400055,ppb,JCK,35,IT ,3544,tvoc
2019-01-03 12:00:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:01:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:02:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:03:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:04:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:05:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:06:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:07:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:08:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:09:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:10:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:11:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:12:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:13:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:14:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:15:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:16:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:17:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:18:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:19:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:20:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:21:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
2019-01-03 12:22:00,0.0,ppb,JCK,36,Open Office ,3669,pm25
